poisonuos,cap-shape,cap-color,odor,stalk-shape,stalk-root,veil-type,ring-type
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,k,e,s,t,?,p,e
e,x,c,n,e,b,p,p
p,x,e,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,k,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,y,t,?,p,e
e,b,w,n,e,?,p,p
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,y,t,?,p,e
e,k,w,n,e,?,p,p
p,x,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,f,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,k,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,k,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,k,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,k,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,f,t,?,p,e
e,b,g,n,e,?,p,p
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,f,t,?,p,e
e,k,w,n,e,?,p,p
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
e,b,g,n,e,?,p,p
p,k,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,k,e,f,t,?,p,e
p,x,n,s,t,?,p,e
e,k,w,n,e,?,p,p
p,f,e,s,t,?,p,e
p,x,n,y,t,?,p,e
p,k,e,f,t,?,p,e
p,k,n,s,t,?,p,e
p,k,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,k,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,k,e,y,t,?,p,e
p,x,e,f,t,?,p,e
e,k,g,n,e,?,p,p
p,x,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,f,t,?,p,e
e,b,w,n,e,?,p,p
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,k,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,k,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,k,e,f,t,?,p,e
e,x,g,n,e,?,p,p
p,f,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,f,t,?,p,e
e,k,w,n,e,?,p,p
p,x,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
e,b,n,n,e,?,p,p
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,f,t,?,p,e
e,x,w,n,e,?,p,p
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,f,t,?,p,e
e,k,g,n,e,?,p,p
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
e,b,w,n,e,?,p,p
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,m,e,c,p,n
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
e,x,n,n,e,?,p,p
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,f,t,?,p,e
e,x,n,n,e,?,p,p
p,f,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,k,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,y,t,?,p,e
e,k,w,n,e,?,p,p
p,f,e,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,s,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,k,n,y,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,y,t,?,p,e
p,k,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,k,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
e,x,w,n,e,?,p,p
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,f,t,?,p,e
p,x,n,y,t,?,p,e
e,x,g,n,e,?,p,p
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,k,e,y,t,?,p,e
p,k,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,s,t,?,p,e
e,k,w,n,e,?,p,p
p,k,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,k,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,k,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
e,x,n,n,e,?,p,p
p,x,n,y,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,k,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,n,f,t,?,p,e
p,k,e,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
e,x,g,n,e,?,p,p
p,k,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,k,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,k,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,k,n,f,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,k,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,k,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,y,t,?,p,e
e,b,g,n,e,?,p,p
p,x,n,y,t,?,p,e
p,k,n,s,t,?,p,e
e,b,n,n,e,?,p,p
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,s,t,?,p,e
p,k,c,m,e,c,p,n
p,x,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,k,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,k,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,n,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
e,x,g,n,e,?,p,p
p,x,e,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
e,b,g,n,e,?,p,p
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,f,t,?,p,e
e,k,g,n,e,?,p,p
e,b,n,n,e,?,p,p
p,f,n,s,t,?,p,e
p,x,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,y,t,?,p,e
e,x,w,n,e,?,p,p
p,f,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,n,f,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,s,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,k,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,k,e,f,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,k,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,x,e,f,t,?,p,e
e,x,g,n,e,?,p,p
p,k,n,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,f,t,?,p,e
p,k,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,k,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,s,t,?,p,e
p,f,e,f,t,?,p,e
e,b,n,n,e,?,p,p
p,x,n,f,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,k,n,m,e,c,p,n
p,x,e,f,t,?,p,e
p,f,e,s,t,?,p,e
p,k,n,y,t,?,p,e
p,f,e,f,t,?,p,e
e,k,w,n,e,?,p,p
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,f,t,?,p,e
p,x,e,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,n,f,t,?,p,e
p,x,n,y,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,f,t,?,p,e
p,f,n,y,t,?,p,e
p,x,e,f,t,?,p,e
e,k,g,n,e,?,p,p
p,x,e,y,t,?,p,e
p,k,n,y,t,?,p,e
p,k,n,s,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,x,n,y,t,?,p,e
p,f,n,f,t,?,p,e
e,x,n,n,e,?,p,p
p,k,n,y,t,?,p,e
p,f,n,y,t,?,p,e
p,k,e,f,t,?,p,e
e,x,c,n,e,b,p,p
e,b,n,n,e,?,p,p
e,k,g,n,e,?,p,p
e,x,g,n,e,?,p,p
p,x,n,s,t,?,p,e
p,k,e,f,t,?,p,e
e,x,n,n,e,?,p,p
p,k,e,s,t,?,p,e
p,b,y,n,e,c,p,e
p,x,e,f,t,?,p,e
e,b,g,n,e,?,p,p
p,k,e,f,t,?,p,e
p,k,e,s,t,?,p,e
p,f,e,s,t,?,p,e
p,f,n,y,t,?,p,e
p,f,e,s,t,?,p,e
e,k,g,n,e,?,p,p
p,k,n,s,t,?,p,e
p,k,e,y,t,?,p,e
p,f,e,f,t,?,p,e
e,b,g,n,e,?,p,p
p,f,n,s,t,?,p,e
p,f,n,y,t,?,p,e
e,f,n,n,e,?,p,p
e,x,p,n,e,b,p,p
p,f,n,y,t,?,p,e
p,k,e,y,t,?,p,e
p,f,n,s,t,?,p,e
e,b,w,n,e,?,p,p
p,x,e,f,t,?,p,e
p,f,e,y,t,?,p,e
p,f,e,y,t,?,p,e
p,k,n,f,t,?,p,e
e,x,w,n,e,?,p,p
e,b,w,n,e,?,p,p
p,k,e,y,t,?,p,e
p,f,n,y,t,?,p,e
e,f,n,n,e,b,p,p
p,k,n,s,t,?,p,e
p,k,n,y,t,?,p,e
p,f,n,s,t,?,p,e
p,f,e,m,e,c,p,n
p,x,e,f,t,?,p,e
p,k,e,s,t,?,p,e
p,x,n,s,t,?,p,e
p,k,e,f,t,?,p,e
p,k,n,f,t,?,p,e
p,f,e,f,t,?,p,e
e,x,w,n,e,?,p,p
p,k,n,s,t,?,p,e
p,f,n,f,t,?,p,e
p,k,e,y,t,?,p,e
p,k,e,s,t,?,p,e
p,k,n,s,t,?,p,e
e,k,w,n,e,?,p,p
p,k,n,f,t,?,p,e
p,k,n,s,t,?,p,e
p,k,n,s,t,?,p,e
p,k,e,s,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,s,t,?,p,e
p,f,e,y,t,?,p,e
p,k,n,f,t,?,p,e
e,b,n,n,e,b,p,p
p,f,n,f,t,?,p,e
p,k,e,f,t,?,p,e
e,x,n,n,e,b,p,p
p,f,n,f,t,?,p,e
p,k,n,y,t,?,p,e
